käsite%käsitesuhde%lähikäsite
slevi%%athabaskalaiset kielet
slovakki%%indoeurooppalaiset kielet
slovakki%%slaavilaiset kielet
sloveeni%%indoeurooppalaiset kielet
sloveeni%%slaavilaiset kielet
sogdi%%indoeurooppalaiset kielet
sogdi%%indoarjalaiset kielet
somali%%afroaasialaiset kielet
somali%%kuušilaiset kielet
šona%%nigeriläis-kongolaiset kielet
songhaikieli%%nilosaharalaiset kielet
songhaikieli%%songhaikielet
soninke%%nigeriläis-kongolaiset kielet
soninke%%mandelaiset kielet
sorbikieli%%indoeurooppalaiset kielet
sorbikieli%%slaavilaiset kielet
sranan%%kreoli
sukuma%%nigeriläis-kongolaiset kielet
sunda%%austronesialaiset kielet
sunda%%malaijilais-polynesialaiset kielet
suomalais-ugrilaiset kielet%%uralilaiset kielet
suomi%%uralilaiset kielet
suomi%%itämerensuomalaiset kielet
susu%%nigeriläis-kongolaiset kielet
susu%%mandelaiset kielet
swahili%%nigeriläis-kongolaiset kielet
swahili%%benuelais-kongolaiset
swazi%%nigeriläis-kongolaiset kielet
sveitsinranska%%indoeurooppalaiset kielet
sveitsinranska%%romaaniset kielet
sveitsinsaksa%%indoeurooppalaiset kielet
sveitsinsaksa%%germaaniset kielet
sveitsinyläsaksa%%indoeurooppalaiset kielet
sveitsinyläsaksa%%germaaniset kielet
syyria%%seemiläis-haamilaiset kielet
syyria%%seemiläiset kielet
tadžikki%%indoeurooppalaiset kielet
tadžikki%%indoiranilaiset kielet
tagalog%%austronesialaiset kielet
tagalog%%malaijilais-polynesialaiset kielet
tahiti%%austronesialaiset kielet
tahiti%%malaijilais-polynesialaiset kielet
tamašek%%seemiläis-haamilaiset kielet
tamašek%%berberikielet
tamili%%dravidakielet
tamili%%etelädravidalaiset kielet
tanska%%indoeurooppalaiset kielet
tanska%%germaaniset kielet
tataari%%turkkilaiset kielet
tavgi%%uralilaiset kielet
tavgi%%samojedikielet
telugu%%dravidakielet
telugu%%etelä-keskidravidalaiset
temne%%nigeriläis-kongolaiset kielet
temne%%atlanttiset kielet
tereno%%arawakilaiset kielet
tetum%%austronesialaiset kielet
tetum%%malaijilais-polynesialaiset kielet
thai%%thailaiset kielet
thai%%thaikielet
tigre%%afroaasialaiset kielet
tigrinja%%seemiläis-haamilaiset kielet
tigrinja%%seemiläiset kielet
tiibet%%sinotiibetiläiset kielet 
tiibet%%tiibetiläis-burmalaiset kielet
tiibetiläis-burmalaiset kielet%%sinotiibetiläiset kielet 
tiv%%nigeriläis-kongolaiset kielet
tlingit%%afroaasialaiset kielet
tokelau%%austronesialaiset kielet
tokelau%%malaijilais-polynesialaiset kielet
tok-pisin%%kreoli
tongantonga%%austronesialaiset kielet
tongantonga%%malaijilais-polynesialaiset kielet
tšagatai%%turkkilaiset kielet
tšamkieli%%austronesialaiset kielet
tšamkieli%%malaijilais-polynesialaiset kielet
tšamorro%%austronesialaiset kielet
tšamorro%%malaijilais-polynesialaiset kielet
tšekki%%indoeurooppalaiset kielet
tšekki%%slaavilaiset kielet
tšetšeeni%%pohjoiskaukasialaiset kielet
tsimši%%penutilaiset kielet
tsonga%%nigeriläis-kongolaiset kielet
tšuktši%%kamtšatkalaiset kielet
tšuktši%%tšuktšilaiset kielet
tšuudi%%suomalais-ugrilaiset kielet
tšuvassi%%turkkilaiset kielet
tswana%%nigeriläis-kongolaiset kielet
tumbuka%%nigeriläis-kongolaiset kielet
tupi-guaranilaiset kielet%%tupilaiset kielet
tupikieli%%tupilaiset kielet
tupikieli%%tupi-guaranilaiset kielet
turjansaame%%uralilaiset kielet
turjansaame%%saamelaiset kielet
turkki%%turkkilaiset kielet
turkki%%eteläturkkilaiset kielet
turkmeeni%%turkkilaiset kielet
turkmeeni%%eteläturkkilaiset kielet
tuva%%turkkilaiset kielet
tuva%%pohjoisturkkilaiset kielet
tuvalu%%austronesialaiset kielet
tuvalu%%malaijilais-polynesialaiset kielet
tyap%%nigeriläis-kongolaiset kielet
udmurtti%%uralilaiset kielet
udmurtti%%permiläiset kielet
ugarit%%seemiläis-haamilaiset kielet
ugarit%%seemiläiset kielet
uiguuri%%turkkilaiset kielet
uiguuri%%itäturkkilaiset kielet
ukraina%%indoeurooppalaiset kielet
ukraina%%slaavilaiset kielet
unkari%%uralilaiset kielet
unkari%%ugrilaiset kielet
urdu%%indoeurooppalaiset kielet
urdu%%indoiranilaiset kielet
uumajansaame%%uralilaiset kielet
uumajansaame%%saamelaiset kielet
uzbekki%%turkkilaiset kielet
uzbekki%%itäturkkilaiset kielet
vai%%nigeriläis-kongolaiset kielet
vai%%mandelaiset kielet
wales%%indoeurooppalaiset kielet
wales%%kelttiläiset kielet
valkovenäjä%%indoeurooppalaiset kielet
valkovenäjä%%slaavilaiset kielet
valloni%%indoeurooppalaiset kielet
valloni%%romaaniset kielet
valtakunnanaramea%%seemiläis-haamilaiset kielet
valtakunnanaramea%%seemiläiset kielet
waray%%australialaiset kielet
warlpiri%%papa-nyangalaiset kielet
vatja%%uralilaiset kielet
vatja%%itämerensuomalaiset kielet
venda%%nigeriläis-kongolaiset kielet
venäjä%%indoeurooppalaiset kielet
venäjä%%slaavilaiset kielet
vepsä%%uralilaiset kielet
vepsä%%itämerensuomalaiset kielet
vietnam%%austroaasialaiset kielet
vietnam%%mon-khmer-kielet
viittomakieli%%viittomakieli
viro%%uralilaiset kielet
viro%%itämerensuomalaiset kielet
wolaitta%%afroaasialaiset kielet
wolaitta%%omoottiset kielet
volapük%%keinotekoiset kielet
volgalaiset kielet%%uralilaiset kielet
wolof%%nigeriläis-kongolaiset kielet
wun-kiina%%sinotiibetiläiset kielet 
wun-kiina%%kiinalaiset kielet
xhosa%%nigeriläis-kongolaiset kielet
yksinkertaistettu kiina%%sinotiibetiläiset kielet 
yksinkertaistettu kiina%%kiinalaiset kielet
yläsorbi%%indoeurooppalaiset kielet
yläsorbi%%slaavilaiset kielet
yuen-kiina%%sinotiibetiläiset kielet 
yuen-kiina%%kiinalaiset kielet
yupik%%eskimo-aleuttilaiset kielet
yupik%%eskimokielet
zandekieli%%nigeriläis-kongolaiset kielet
zandekieli%%adamawalais-ubangilaiset kielet
zapoteekki%%otomangelaiset kielet
zaza%%indoeurooppalaiset kielet
zaza%%indoiranilaiset kielet
zenaga%%seemiläis-haamilaiset kielet
zenaga%%berberikielet
zhuang%%thailaiset kielet
zhuang%%thaikielet
zulu%%nigeriläis-kongolaiset kielet
